Timestamp,Soil_Moisture,Ambient_Temperature,Humidity,Light_Intensity,Plant_Health_Status,Plant_Pi_ID,Plant_Unique_ID,previousSoilMoisture,previousPlantHealthStatus,hour,day,month,weekday,rolling_avg_soil_moisture,time_to_dry,delta_soil_moisture,delta_temp,delta_humidity,delta_light
2024-10-13 16:54:53.439542,19.58770151455067,18.673969604625544,53.428694788460845,334.6407304627818,0,plant3,3,28.70773852956359,1.0,16,13,10,6,25.775352398686596,6,-9.120037015012919,-5.123942505084056,0.32529042455179535,-225.11749761812018
2024-10-13 22:54:53.439542,23.655874208811102,21.61447466735086,47.95718715482839,942.3038599979714,1,plant3,3,19.58770151455067,0.0,22,13,10,6,23.98377141764179,6,4.068172694260433,2.9405050627253146,-5.471507633632456,607.6631295351896
2024-10-14 04:54:53.439542,15.423906323809778,25.02371997803156,62.009790799684325,753.8430395852055,0,plant3,3,23.655874208811102,1.0,4,14,10,0,19.555827349057186,12,-8.231967885001325,3.409245310680703,14.052603644855935,-188.46082041276588
2024-10-14 10:54:53.439542,35.310985347703905,24.03958644820053,51.849990339816046,398.7373487217927,2,plant3,3,15.423906323809778,0.0,10,14,10,0,24.796921960108264,6,19.887079023894128,-0.9841335298310305,-10.15980045986828,-355.10569086341275
2024-10-14 16:54:53.439542,12.31719229702409,21.2525061481618,60.04313729688414,889.0177123158616,0,plant3,3,35.310985347703905,2.0,16,14,10,0,21.01736132284593,12,-22.993793050679816,-2.787080300038731,8.193146957068095,490.28036359406883
2024-10-14 22:54:53.439542,30.740470742441342,29.40586165650086,69.81282040270494,819.5275231142565,2,plant3,3,12.31719229702409,0.0,22,14,10,0,26.122882795723115,6,18.423278445417253,8.153355508339061,9.769683105820803,-69.49018920160506
2024-10-15 04:54:53.439542,29.76554069565885,19.680201494997203,60.75617501269795,543.4118556493747,1,plant3,3,30.740470742441342,2.0,4,15,10,1,24.274401245041428,6,-0.9749300467824931,-9.725660161503658,-9.056645390006992,-276.11566746488177
2024-10-15 10:54:53.439542,13.723851166633272,23.33443040885858,68.48812754405533,748.6668548234104,0,plant3,3,29.76554069565885,1.0,10,15,10,1,24.743287534911158,12,-16.041689529025575,3.6542289138613775,7.731952531357379,205.25499917403567
2024-10-15 16:54:53.439542,36.987749587890576,26.577849014742696,50.51896021968393,272.65251191757346,2,plant3,3,13.723851166633272,0.0,16,15,10,1,26.825713816727568,6,23.263898421257302,3.2434186058841163,-17.969167324371398,-476.01434290583694
2024-10-15 22:54:53.439542,20.069470575278157,26.42813477088431,54.71196619930706,407.3755411955381,1,plant3,3,36.987749587890576,2.0,22,15,10,1,23.593690443267338,18,-16.91827901261242,-0.14971424385838716,4.193005979623123,134.72302927796466
2024-10-16 04:54:53.439542,39.58417972250021,26.312731060691604,43.55921982581872,810.4689024640044,2,plant3,3,20.069470575278157,1.0,4,16,10,2,32.213799961889656,12,19.514709147222053,-0.11540371019270523,-11.152746373488334,403.09336126846625
2024-10-16 10:54:53.439542,32.93919492449105,28.20288780359978,53.83442276462364,701.908970731834,2,plant3,3,39.58417972250021,2.0,10,16,10,2,30.86428174075648,6,-6.644984798009162,1.8901567429081751,10.275202938804917,-108.55993173217041
2024-10-16 16:54:53.439542,11.903856475702185,28.704418669371044,54.67228746449649,719.8937957931911,0,plant3,3,32.93919492449105,2.0,16,16,10,2,28.14241037423115,6,-21.035338448788863,0.5015308657712652,0.8378646998728527,17.984825061357128
2024-10-16 22:54:53.439542,14.216266408291446,22.902042482804973,47.39337846060975,443.3245288217626,0,plant3,3,11.903856475702185,0.0,22,16,10,2,19.686439269494894,12,2.3124099325892615,-5.802376186566072,-7.278909003886739,-276.5692669714285
2024-10-17 04:54:53.439542,30.67313888407702,26.633869727524683,59.57879421860355,626.8096649796112,2,plant3,3,14.216266408291446,0.0,4,17,10,3,18.931087256023552,6,16.456872475785573,3.7318272447197103,12.185415757993795,183.48513615784856
2024-10-17 10:54:53.439542,12.514557532774374,26.420827064742124,41.0866655268025,813.0506745185895,0,plant3,3,30.67313888407702,2.0,10,17,10,3,19.134654275047616,6,-18.158581351302644,-0.21304266278255923,-18.49212869180105,186.24100953897835
2024-10-17 16:54:53.439542,17.327482623350342,28.830158985937423,56.48557811238312,672.0993194571838,0,plant3,3,12.514557532774374,0.0,16,17,10,3,20.171726346733916,6,4.812925090575968,2.4093319211952995,15.398912585580625,-140.9513550614057
2024-10-17 22:54:53.439542,21.06281452526718,26.574527405469063,43.900430518949584,823.1912203914685,1,plant3,3,17.327482623350342,0.0,22,17,10,3,16.9682848937973,12,3.7353319019168367,-2.2556315804683607,-12.58514759343354,151.0919009342847
2024-10-18 04:54:53.439542,30.60028342058153,26.719991006775203,65.41103575683343,987.2998063444732,2,plant3,3,21.06281452526718,1.0,4,18,10,4,22.996860189733017,6,9.537468895314351,0.14546360130614033,21.510605237883844,164.10858595300465
2024-10-18 10:54:53.439542,21.841842270753663,26.417062668035555,40.69675525082073,987.2083032887208,1,plant3,3,30.60028342058153,2.0,10,18,10,4,24.50164673886746,6,-8.758441149827867,-0.30292833873964753,-24.7142805060127,-0.09150305575235507
2024-10-18 16:54:53.439542,15.26081613980156,26.74095904907324,65.74063984782978,325.96149400136164,0,plant3,3,21.841842270753663,1.0,16,18,10,4,22.567647277045584,6,-6.581026130952102,0.3238963810376845,25.043884597009054,-661.2468092873592
2024-10-18 22:54:53.439542,19.46967022327844,22.21269756597716,66.12251861257361,705.6225895421478,0,plant3,3,15.26081613980156,0.0,22,18,10,4,18.857442877944557,6,4.208854083476881,-4.528261483096081,0.3818787647438313,379.66109554078616
2024-10-19 04:54:53.439542,29.466101424392463,21.70366331622592,62.31537438580538,572.7545816648606,1,plant3,3,19.46967022327844,0.0,4,19,10,5,21.39886259582416,18,9.99643120111402,-0.5090342497512381,-3.807144226768237,-132.86800787728725
2024-10-19 10:54:53.439542,39.34961790967531,24.10758413514551,49.623047735918405,944.8335248099348,2,plant3,3,29.466101424392463,1.0,10,19,10,5,29.428463185782075,6,9.883516485282847,2.4039208189195875,-12.692326649886972,372.0789431450743
2024-10-19 16:54:53.439542,34.61439073045505,21.79769172733501,46.522772919295896,693.1340472297621,1,plant3,3,39.34961790967531,2.0,16,19,10,5,34.47670335484094,6,-4.73522717922026,-2.309892407810498,-3.100274816622509,-251.6994775801727
2024-10-19 22:54:53.439542,17.08190212406494,27.589280663498947,61.35127881565624,999.1524445862498,0,plant3,3,34.61439073045505,1.0,22,19,10,5,30.348636921398434,12,-17.53248860639011,5.7915889361639366,14.82850589636034,306.01839735648764
2024-10-20 04:54:53.439542,37.7882465077408,21.344995802882032,68.84648403603006,235.7036549013108,2,plant3,3,17.08190212406494,0.0,4,20,10,6,29.828179787420265,6,20.706344383675862,-6.244284860616915,7.495205220373826,-763.4487896849389
2024-10-20 10:54:53.439542,20.330517529947468,24.397470946026395,44.19826460228901,973.4294478598166,1,plant3,3,37.7882465077408,2.0,10,20,10,6,25.066888720584405,6,-17.457728977793334,3.0524751431443633,-24.648219433741055,737.7257929585057
2024-10-20 16:54:53.439542,10.975495877115652,27.404488650641948,61.4778886589488,953.5242793632744,0,plant3,3,20.330517529947468,1.0,16,20,10,6,23.03141997160131,12,-9.355021652831816,3.007017704615553,17.27962405665979,-19.90516849654216
2024-10-20 22:54:53.439542,33.88816079216433,23.379647786631807,52.32446135970673,409.42964065083646,2,plant3,3,10.975495877115652,0.0,22,20,10,6,21.73139139974249,6,22.912664915048676,-4.024840864010141,-9.153427299242068,-544.0946387124379
2024-10-21 04:54:53.439542,16.587957067553802,23.369782386889725,52.15638902927152,920.4244654560814,0,plant3,3,33.88816079216433,2.0,4,21,10,0,20.48387124561126,6,-17.300203724610526,-0.009865399742082559,-0.16807233043520853,510.99482480524495
2024-10-21 10:54:53.439542,13.67297799527083,26.69142956213323,62.08381530432014,828.8667989838905,0,plant3,3,16.587957067553802,0.0,10,21,10,0,21.38303195166299,12,-2.9149790722829714,3.3216471752435055,9.927426275048617,-91.55766647219093
2024-10-21 16:54:53.439542,34.09510019027578,20.749930252369637,44.88951957160853,348.1821495255367,2,plant3,3,13.67297799527083,0.0,16,21,10,0,21.45201175103347,6,20.42212219500495,-5.941499309763593,-17.19429573271161,-480.68464945835376
2024-10-21 22:54:53.439542,22.80868678184131,26.443642607495164,67.78201111209793,555.959437694406,1,plant3,3,34.09510019027578,2.0,22,21,10,0,23.525588322462642,12,-11.28641340843447,5.693712355125527,22.892491540489402,207.7772881688693
2024-10-22 04:54:53.439542,30.896343232588205,26.480010311767867,62.17147943138248,386.4555612539168,2,plant3,3,22.80868678184131,1.0,4,22,10,1,29.2667100682351,6,8.087656450746895,0.03636770427270264,-5.610531680715454,-169.5038764404892
2024-10-22 10:54:53.439542,23.269169737282752,28.039340234203504,48.53982908222927,277.28112993483364,0,plant3,3,30.896343232588205,2.0,10,22,10,1,25.658066583904088,18,-7.627173495305453,1.5593299224356372,-13.631650349153212,-109.17443131908317
2024-10-22 16:54:53.439542,32.338776375777584,20.18555606767688,54.62268268634536,992.4133654340286,0,plant3,3,23.269169737282752,0.0,16,22,10,1,28.83476311521618,12,9.069606638494832,-7.853784166526623,6.082853604116089,715.132235499195
2024-10-22 22:54:53.439542,39.95439918745909,19.90842067411335,58.884908954552685,761.5879821490093,1,plant3,3,32.338776375777584,0.0,22,22,10,1,31.854115100173136,6,7.615622811681504,-0.2771353935635297,4.262226268207328,-230.82538328501926
2024-10-23 04:54:53.439542,27.31329826608273,24.897582798040567,45.77758384013252,214.47064459674675,1,plant3,3,39.95439918745909,1.0,4,23,10,2,33.202157943106464,18,-12.64110092137636,4.9891621239272155,-13.107325114420163,-547.1173375522626
2024-10-23 10:54:53.439542,39.09941643182116,19.13839320390316,67.09234006732773,702.6202504479586,2,plant3,3,27.31329826608273,1.0,10,23,10,2,35.45570462845432,12,11.786118165738433,-5.759189594137407,21.314756227195204,488.14960585121185
2024-10-23 16:54:53.439542,35.20212817912983,18.7304096146142,61.36656944110892,787.0324528129055,2,plant3,3,39.09941643182116,2.0,16,23,10,2,33.87161429234457,6,-3.8972882526913324,-0.4079835892889605,-5.725770626218804,84.41220236494689
2024-10-23 22:54:53.439542,20.61237777863179,25.276496548568595,53.37679005046361,449.9381138328255,1,plant3,3,35.20212817912983,2.0,22,23,10,2,31.637974129860925,6,-14.58975040049804,6.5460869339543954,-7.98977939064531,-337.09433898008
2024-10-24 04:54:53.439542,14.399759028472882,21.028543759142902,53.856864736841146,590.7270822981943,0,plant3,3,20.61237777863179,1.0,4,24,10,3,23.404754995411494,6,-6.2126187501589065,-4.2479527894256925,0.4800746863775345,140.78896846536884
2024-10-24 10:54:53.439542,12.29164750381301,23.792554491420468,47.87400082675145,501.1233966644282,0,plant3,3,14.399759028472882,0.0,10,24,10,3,15.767928103639221,6,-2.108111524659872,2.7640107322775656,-5.982863910089698,-89.60368563376613
2024-10-24 16:54:53.439542,22.52595923562011,20.13582811227923,47.26176435492968,978.3417255066216,1,plant3,3,12.29164750381301,0.0,16,24,10,3,16.405788589301995,6,10.2343117318071,-3.6567263791412365,-0.6122364718217668,477.21832884219344
2024-10-24 22:54:53.439542,24.798051780575108,21.413355678488852,44.898194292140914,742.2742781802729,0,plant3,3,22.52595923562011,1.0,22,24,10,3,19.87188617333607,6,2.2720925449549974,1.2775275662096206,-2.3635700627887672,-236.06744732634877
2024-10-25 04:54:53.439542,28.99816625136042,27.549916235991628,63.23790663082235,485.8037122918115,1,plant3,3,24.798051780575108,0.0,4,25,10,4,25.440725755851872,12,4.200114470785312,6.136560557502776,18.339712338681437,-256.47056588846135
2024-10-25 10:54:53.439542,34.951126688813964,28.47002832770144,41.71327833693183,296.4853744602559,2,plant3,3,28.99816625136042,1.0,10,25,10,4,29.58244824024983,6,5.9529604374535445,0.9201120917098109,-21.524628293890522,-189.3183378315556
2024-10-25 16:54:53.439542,23.470254390682225,22.37888836786185,52.41826176159724,232.55893130760325,1,plant3,3,34.951126688813964,2.0,16,25,10,4,29.139849110285535,6,-11.48087229813174,-6.0911399598395874,10.704983424665414,-63.926443152652666
2024-10-25 22:54:53.439542,14.037364215443576,18.877524828118645,61.92883526800533,699.5096374195496,0,plant3,3,23.470254390682225,1.0,22,25,10,4,24.152915098313255,6,-9.432890175238649,-3.501363539743206,9.510573506408086,466.9507061119463
2024-10-26 04:54:53.439542,19.079645941927254,25.81007305706572,46.46374725649464,875.4478597182957,0,plant3,3,14.037364215443576,0.0,4,26,10,5,18.86242151601768,12,5.042281726483678,6.9325482289470735,-15.465088011510687,175.93822229874615
2024-10-26 10:54:53.439542,33.4691449033852,20.71390516176463,68.46334941360627,741.8921642691042,2,plant3,3,19.079645941927254,0.0,10,26,10,5,22.195385020252004,6,14.389498961457946,-5.09616789530109,21.999602157111624,-133.5556954491915
2024-10-26 16:54:53.439542,18.96316067124945,27.735859235990752,53.72079370811826,809.2515945465051,0,plant3,3,33.4691449033852,2.0,16,26,10,5,23.837317172187298,6,-14.505984232135749,7.021954074226123,-14.742555705488009,67.35943027740086
2024-10-26 22:54:53.439542,18.757717963263914,27.353378622834207,57.34366973035453,678.8443127016155,0,plant3,3,18.96316067124945,0.0,22,26,10,5,23.730007845966185,12,-0.20544270798553654,-0.38248061315654525,3.6228760222362695,-130.40728184488955
2024-10-27 04:54:53.439542,38.62450164209714,24.34122072349153,60.78536828691,387.31749324412857,2,plant3,3,18.757717963263914,0.0,4,27,10,6,25.448460092203494,6,19.866783678833222,-3.012157899342675,3.4416985565554725,-291.52681945748697
2024-10-27 10:54:53.439542,12.226514297653802,21.83651447782512,43.79997011107894,981.9480794059236,0,plant3,3,38.62450164209714,2.0,10,27,10,6,23.202911301004946,12,-26.397987344443337,-2.504706245666412,-16.985398175831058,594.630586161795
2024-10-27 16:54:53.439542,32.821090219576334,25.817360438909727,55.70589944622015,380.7727629021411,2,plant3,3,12.226514297653802,0.0,16,27,10,6,27.890702053109084,6,20.594575921922534,3.980845961084608,11.90592933514121,-601.1753165037826
2024-10-27 22:54:53.439542,28.982381295188542,29.375088398555867,40.5115678737241,403.8401830855526,1,plant3,3,32.821090219576334,2.0,22,27,10,6,24.676661937472886,18,-3.8387089243877917,3.55772795964614,-15.194331572496054,23.067420183411514
2024-10-28 04:54:53.439542,35.79074811310855,18.970021250474257,48.03197537044265,372.2476497507944,2,plant3,3,28.982381295188542,1.0,4,28,10,0,32.53140654262447,12,6.808366817920007,-10.40506714808161,7.520407496718555,-31.59253333475823
2024-10-28 10:54:53.439542,32.6138500117011,25.0197751576758,57.26775328324254,309.2102622939553,2,plant3,3,35.79074811310855,2.0,10,28,10,0,32.46232647333272,6,-3.1768981014074456,6.049753907201541,9.23577791279989,-63.0373874568391
2024-10-28 16:54:53.439542,11.830253295778906,28.046301989980837,68.3793874367656,226.9010938050106,0,plant3,3,32.6138500117011,2.0,16,28,10,0,26.744950473529514,6,-20.783596715922197,3.026526832305038,11.111634153523056,-82.30916848894469
2024-10-28 22:54:53.439542,24.82140469211573,19.50158017320069,63.28953424086493,440.30215259883886,1,plant3,3,11.830253295778906,0.0,22,28,10,0,23.088502666531905,24,12.991151396336825,-8.544721816780147,-5.089853195900666,213.40105879382827
2024-10-29 04:54:53.439542,31.449844205935385,28.085520131330533,56.93752677384358,285.41075778146165,2,plant3,3,24.82140469211573,1.0,4,29,10,1,22.700500731276666,18,6.628439513819654,8.583939958129843,-6.352007467021352,-154.8913948173772
2024-10-29 10:54:53.439542,35.49753552128561,29.313925142272623,69.43580463943579,281.7655490657327,2,plant3,3,31.449844205935385,2.0,10,29,10,1,30.58959480644557,12,4.047691315350228,1.2284050109420903,12.498277865592208,-3.645208715728927
2024-10-29 16:54:53.439542,33.53571565868615,27.22152298047331,55.28664222598608,616.4081724270711,2,plant3,3,35.49753552128561,2.0,16,29,10,1,33.49436512863571,6,-1.9618198625994623,-2.0924021617993134,-14.149162413449709,334.6426233613384
2024-10-29 22:54:53.439542,19.865640542543563,27.64777273852413,55.73096062778397,472.6943273788264,0,plant3,3,33.53571565868615,2.0,22,29,10,1,29.6329639075051,6,-13.670075116142588,0.4262497580508189,0.4443184017978936,-143.7138450482447
2024-10-30 04:54:53.439542,13.954959092072505,27.919926147723004,45.71553695730758,350.04293973302634,0,plant3,3,19.865640542543563,0.0,4,30,10,2,22.4521050977674,6,-5.910681450471058,0.2721534091988751,-10.015423670476395,-122.65138764580007
2024-10-30 10:54:53.439542,23.276825134992016,28.415199345779943,46.345665211731664,425.25269073266986,1,plant3,3,13.954959092072505,0.0,10,30,10,2,19.032474923202688,12,9.321866042919511,0.4952731980569389,0.6301282544240863,75.20975099964352
2024-10-30 16:54:53.439542,32.36575028850514,27.907478432715457,56.90226310915821,510.391551075686,2,plant3,3,23.276825134992016,1.0,16,30,10,2,23.199178171856545,6,9.088925153513124,-0.5077209130644853,10.556597897426549,85.13886034301612
2024-10-30 22:54:53.439542,23.12992334423776,20.827521033200725,65.13944817179197,649.324486057995,1,plant3,3,32.36575028850514,2.0,22,30,10,2,26.25749958924497,6,-9.23582694426738,-7.079957399514733,8.237185062633756,138.93293498230906
2024-10-31 04:54:53.439542,16.364378823144577,29.03653226833075,67.17703639565559,547.2956362802249,0,plant3,3,23.12992334423776,1.0,4,31,10,3,23.95335081862915,12,-6.765544521093183,8.209011235130024,2.0375882238636223,-102.02884977777012
2024-10-31 10:54:53.439542,39.56519588905206,24.978749438941676,42.87212693092219,673.5058323525719,2,plant3,3,16.364378823144577,0.0,10,31,10,3,26.35316601881146,6,23.200817065907486,-4.0577828293890725,-24.3049094647334,126.210196072347
2024-10-31 16:54:53.439542,18.517374853009237,27.89766438029139,44.63365490902166,436.31567328047936,0,plant3,3,39.56519588905206,2.0,16,31,10,3,24.815649855068617,18,-21.047821036042826,2.918914941349712,1.7615279780994655,-237.19015907209257
2024-10-31 22:54:53.439542,35.842908190509846,29.18305565428654,53.21652381628066,483.8859988702878,0,plant3,3,18.517374853009237,0.0,22,31,10,3,31.30849297752371,12,17.32553333750061,1.2853912739951525,8.582868907259005,47.57032558980842
2024-11-01 04:54:53.439542,36.52879218980392,18.571027529953668,44.85585189817796,634.4387802400471,2,plant3,3,35.842908190509846,0.0,4,1,11,4,30.29635841110766,6,0.6858839992940773,-10.612028124332873,-8.360671918102703,150.55278136975932
2024-11-01 10:54:53.439542,13.992938986092769,21.89245461848888,52.06247152943091,919.831104476927,0,plant3,3,36.52879218980392,2.0,10,1,11,4,28.788213122135502,12,-22.535853203711156,3.321427088535213,7.2066196312529485,285.39232423687986
2024-11-01 16:54:53.439542,35.45906517983671,28.113799511976676,51.79635243601777,820.6184255493597,2,plant3,3,13.992938986092769,0.0,16,1,11,4,28.66026545191113,6,21.466126193743946,6.221344893487796,-0.26611909341313833,-99.21267892756725
2024-11-01 22:54:53.439542,18.956317763242545,21.96361100466781,44.252479783354914,786.9776067785238,0,plant3,3,35.45906517983671,2.0,22,1,11,4,22.802773976390668,6,-16.50274741659417,-6.150188507308865,-7.543872652662856,-33.64081877083595
2024-11-02 04:54:53.439542,28.780099027618,21.553200983428106,65.86910224470776,534.991787910226,1,plant3,3,18.956317763242545,0.0,4,2,11,5,27.73182732356575,60,9.823781264375455,-0.4104100212397057,21.616622461352847,-251.98581886829777
2024-10-03 10:54:53.449536,32.516442788498566,26.852511272974475,47.47378886065747,839.6132084102827,2,plant4,4,32.516442788498566,2.0,10,3,10,3,32.516442788498566,6,0.0,0.0,0.0,0.0
2024-10-03 16:54:53.449536,11.995846532538584,24.257706880943907,67.35296968414792,549.6048535352701,0,plant4,4,32.516442788498566,2.0,16,3,10,3,22.256144660518576,6,-20.52059625595998,-2.594804392030568,19.87918082349045,-290.0083548750126
2024-10-03 22:54:53.449536,25.161191217328504,21.052964761204557,43.21440262503537,802.8853118810072,1,plant4,4,11.995846532538584,0.0,22,3,10,3,23.224493512788552,12,13.16534468478992,-3.2047421197393504,-24.138567059112553,253.2804583457371
2024-10-04 04:54:53.449536,32.82756216814303,26.543676342382664,67.00301228665916,761.9370903724546,2,plant4,4,25.161191217328504,1.0,4,4,10,4,23.32819997267004,6,7.666370950814528,5.4907115811781075,23.788609661623788,-40.94822150855259
2024-10-04 10:54:53.449536,22.5335231607356,25.148614704535635,65.17070671664376,750.6515279970141,1,plant4,4,32.82756216814303,2.0,10,4,10,4,26.840758848735714,12,-10.29403900740743,-1.3950616378470286,-1.832305570015393,-11.285562375440463
2024-10-04 16:54:53.449536,39.93675092173659,23.10314767715296,53.33731750052159,486.3478318705086,2,plant4,4,22.5335231607356,1.0,16,4,10,4,31.765945416871745,6,17.403227761000988,-2.0454670273826743,-11.833389216122171,-264.3036961265055
2024-10-04 22:54:53.449536,25.419553089632835,24.660557171539885,41.23910695849296,375.4558685039832,1,plant4,4,39.93675092173659,2.0,22,4,10,4,29.296609057368343,12,-14.517197832103754,1.557409494386924,-12.098210542028632,-110.89196336652543
2024-10-05 04:54:53.449536,37.31688961295907,25.15360061426174,50.07179328446938,874.7820676402359,1,plant4,4,25.419553089632835,1.0,4,5,10,5,34.224397874776166,6,11.897336523326238,0.49304344272185574,8.832686325976418,499.32619913625274
2024-10-05 10:54:53.449536,32.67039645597921,21.001526705259906,67.34102231119303,306.36700626645336,0,plant4,4,37.31688961295907,1.0,10,5,10,5,31.80227971952371,6,-4.646493156979865,-4.152073909001835,17.26922902672365,-568.4150613737826
2024-10-05 16:54:53.449536,24.443154710672854,29.312757025539508,62.18416232389984,583.0511570468207,1,plant4,4,32.67039645597921,0.0,16,5,10,5,31.476813593203712,6,-8.227241745306355,8.311230320279602,-5.156859987293188,276.6841507803673
2024-10-05 22:54:53.449536,26.3262200648261,24.885469676946254,50.07145417949123,769.360352893949,1,plant4,4,24.443154710672854,1.0,22,5,10,5,27.813257077159392,6,1.8830653541532456,-4.427287348593254,-12.112708144408614,186.3091958471283
2024-10-06 04:54:53.449536,23.30321477521337,27.59567029038047,47.07283545096444,534.50279000878,1,plant4,4,26.3262200648261,1.0,4,6,10,6,24.69086318357078,12,-3.0230052896127297,2.710200613434214,-2.998618728526786,-234.85756288516893
2024-10-06 10:54:53.449536,38.18522315625871,19.99070452213672,57.87174319026149,588.7554878711333,1,plant4,4,23.30321477521337,1.0,10,6,10,6,29.271552665432726,6,14.882008381045338,-7.604965768243748,10.79890773929705,54.252697862353216
2024-10-06 16:54:53.449536,18.14834742363867,26.008957155091544,40.4189759161824,501.15020184458274,0,plant4,4,38.18522315625871,1.0,16,6,10,6,26.545595118370255,18,-20.03687573262004,6.018252632954823,-17.452767274079093,-87.60528602655052
2024-10-06 22:54:53.449536,38.29549747156685,28.819441760550166,54.32717961623741,742.0514093409056,2,plant4,4,18.14834742363867,0.0,22,6,10,6,31.54302268382141,12,20.14715004792818,2.8104846054586226,13.908203700055012,240.90120749632285
2024-10-07 04:54:53.449536,30.5724045544668,19.94939518097568,67.89806399388553,991.2418266243884,2,plant4,4,38.29549747156685,2.0,4,7,10,0,29.00541648322411,6,-7.723092917100047,-8.870046579574485,13.57088437764812,249.19041728348282
2024-10-07 10:54:53.449536,28.696506077519395,26.16075916261717,63.79066412400184,690.8447398237024,1,plant4,4,30.5724045544668,2.0,10,7,10,0,32.52146936785102,6,-1.8758984769474054,6.211363981641487,-4.107399869883686,-300.397086800686
2024-10-07 16:54:53.449536,22.816830105285444,20.355442115360432,48.59014872599765,920.211478606604,1,plant4,4,28.696506077519395,1.0,16,7,10,0,27.36191357909055,12,-5.879675972233951,-5.805317047256736,-15.200515398004192,229.36673878290162
2024-10-07 22:54:53.449536,33.26339556186399,20.631046654135616,45.71980760166555,208.344392714114,2,plant4,4,22.816830105285444,1.0,22,7,10,0,28.25891058155628,6,10.446565456578544,0.275604538775184,-2.8703411243321,-711.86708589249
2024-10-08 04:54:53.449536,13.20188878229409,18.21877067791276,40.99872032463496,819.1242799481713,0,plant4,4,33.26339556186399,2.0,4,8,10,1,23.09403814981451,12,-20.061506779569896,-2.4122759762228547,-4.721087277030591,610.7798872340572
2024-10-08 10:54:53.449536,30.972637262382204,27.306092392939156,51.10616844135855,465.6783755391213,2,plant4,4,13.20188878229409,0.0,10,8,10,1,25.812640535513427,6,17.770748480088116,9.087321715026395,10.107448116723589,-353.44590440905
2024-10-08 16:54:53.449536,11.35654175634597,28.08755694704842,42.04916458285444,239.69202293634373,0,plant4,4,30.972637262382204,2.0,16,8,10,1,18.510355933674088,18,-19.61609550603623,0.7814645541092631,-9.05700385850411,-225.98635260277757
2024-10-08 22:54:53.449536,30.261023544203773,27.157018885612864,60.59087006639171,864.8935145605636,2,plant4,4,11.35654175634597,0.0,22,8,10,1,24.196734187643983,6,18.904481787857804,-0.9305380614355556,18.54170548353727,625.2014916242199
2024-10-09 04:54:53.449536,37.41423506406524,28.656264052829687,54.64225142778545,422.2685320695264,1,plant4,4,30.261023544203773,2.0,4,9,10,2,26.34393345487166,6,7.153211519861465,1.4992451672168237,-5.948618638606256,-442.62498249103726
2024-10-09 10:54:53.449536,10.893011317149618,22.537742508116523,62.78402948731201,246.48900352639248,0,plant4,4,37.41423506406524,1.0,10,9,10,2,26.18942330847288,12,-26.52122374691562,-6.118521544713165,8.141778059526558,-175.7795285431339
2024-10-09 16:54:53.449536,39.87447770648883,21.583970707157174,46.25975795019039,362.7153090511032,2,plant4,4,10.893011317149618,0.0,16,9,10,2,29.393908029234566,6,28.981466389339214,-0.9537718009593483,-16.52427153712162,116.22630552471071
2024-10-09 22:54:53.449536,28.00383648210667,26.63364996366428,56.251140843768255,932.8224919800152,1,plant4,4,39.87447770648883,2.0,22,9,10,2,26.25710850191504,12,-11.870641224382162,5.049679256507105,9.991382893577864,570.107182928912
2024-10-10 04:54:53.449536,30.29431089443373,23.049814715735423,64.56233472273684,818.3660747526836,1,plant4,4,28.00383648210667,1.0,4,10,10,3,32.72420836100975,6,2.2904744123270575,-3.5838352479288567,8.31119387896858,-114.4564172273316
2024-10-10 10:54:53.449536,20.025019887229007,21.515017138002506,42.432763044975566,910.6730798156992,1,plant4,4,30.29431089443373,1.0,10,10,10,3,26.107722421256472,6,-10.269291007204721,-1.5347975777329168,-22.12957167776127,92.3070050630156
2024-10-10 16:54:53.449536,28.624138339145954,28.40608825378129,41.84502353116164,949.6360174683016,1,plant4,4,20.025019887229007,1.0,16,10,10,3,26.314489706936232,6,8.599118451916947,6.891071115778786,-0.5877395138139292,38.96293765260236
2024-10-10 22:54:53.449536,23.53844147075791,28.760922004344213,40.02875752265229,725.8259163181608,1,plant4,4,28.624138339145954,1.0,22,10,10,3,24.06253323237763,6,-5.085696868388045,0.3548337505629213,-1.816266008509345,-223.81010115014078
2024-10-11 04:54:53.449536,14.733092155165792,18.713744570457468,47.49653864017524,929.6105408420386,0,plant4,4,23.53844147075791,1.0,4,11,10,4,22.298557321689888,6,-8.805349315592117,-10.047177433886745,7.4677811175229465,203.78462452387782
2024-10-11 10:54:53.449536,13.900004400169763,20.721583735474518,40.90022114561335,482.2862153529401,0,plant4,4,14.733092155165792,0.0,10,11,10,4,17.39051267536449,6,-0.8330877549960292,2.0078391650170495,-6.596317494561887,-447.32432548909856
2024-10-11 16:54:53.449536,11.370813722991636,29.775282753753817,40.3079306834616,760.2962237310146,0,plant4,4,13.900004400169763,0.0,16,11,10,4,13.334636759442402,6,-2.5291906771781267,9.0536990182793,-0.5922904621517517,278.01000837807453
2024-10-11 22:54:53.449536,24.687702171607118,21.791234303388272,69.09317580051552,685.8112120808856,1,plant4,4,11.370813722991636,0.0,22,11,10,4,16.652840098256178,6,13.316888448615481,-7.984048450365545,28.785245117053925,-74.48501165012897
